,교과구분,개설대학,개설학과,학년,교과목 번호,강좌번호,교과목명(부제명),학점-강의-실습,수업교시-수업형태-강의실(동-호),담당교수,강의계획서,정원,수강신청인원,비고
2450,전선,음악대학,국악과,1학년,M2183.000100,027,선택실기,1-0-2,"['', '', '']",김인수 (대표교수),Y,10 (10),8,®
2451,전선,음악대학,국악과,1학년,M2183.000100,028,선택실기,1-0-2,"['', '', '']",심상욱 (대표교수),Y,10 (10),4,®
2452,전선,음악대학,국악과,1학년,M2183.000100,029,선택실기,1-0-2,"['', '', '']",이자람 (대표교수),Y,3 (3),1,®
2453,전선,음악대학,국악과,1학년,M2183.000100,030,선택실기,1-0-2,"['', '', '']",성예람 (대표교수),Y,10 (10),1,®
2454,전선,음악대학,국악과,1학년,M2183.000100,031,선택실기,1-0-2,"['', '', '']",김소연 (대표교수),Y,6 (6),6,®
2455,전선,음악대학,국악과,1학년,M2183.000100,032,선택실기,1-0-2,"['', '', '']",임정민 (대표교수),Y,10 (10),10,®
2456,전선,음악대학,국악과,1학년,M2183.000100,033,선택실기,1-0-2,"['', '', '']",손정민 (대표교수),Y,10 (10),1,®
2457,전선,음악대학,피아노과,1학년,M2183.000100,035,선택실기,1-0-2,"['', '', '']",김재연 (대표교수),Y,15 (15),10,수강신청제한 ®
2458,전선,음악대학,피아노과,1학년,M2183.000100,036,선택실기,1-0-2,"['', '', '']",박지영 (대표교수),Y,15 (15),10,수강신청제한 ®
2459,전선,음악대학,피아노과,1학년,M2183.000100,037,선택실기,1-0-2,"['', '', '']",선정원 (대표교수),Y,15 (15),5,수강신청제한 ®
2460,전선,음악대학,피아노과,1학년,M2183.000100,038,선택실기,1-0-2,"['', '', '']",이영주 (대표교수),Y,15 (15),3,수강신청제한 ®
2461,전선,음악대학,피아노과,1학년,M2183.000100,039,선택실기,1-0-2,"['', '', '']",정의경 (대표교수),Y,15 (15),2,수강신청제한 ®
2462,전선,음악대학,피아노과,1학년,M2183.000100,040,선택실기,1-0-2,"['', '', '']",정민정 (대표교수),Y,15 (15),4,수강신청제한 ®
2463,전선,음악대학,피아노과,1학년,M2183.000100,041,선택실기,1-0-2,"['', '', '']",김유빈 (대표교수),Y,15 (15),5,수강신청제한 ®
2464,전선,음악대학,피아노과,1학년,M2183.000100,042,선택실기,1-0-2,"['', '', '']",손정현 (대표교수),Y,15 (15),3,수강신청제한 ®
2465,전선,음악대학,피아노과,1학년,M2183.000100,043,선택실기,1-0-2,"['', '', '']",서필원 (대표교수),Y,15 (15),2,수강신청제한 ®
2466,전선,음악대학,피아노과,1학년,M2183.000100,044,선택실기,1-0-2,"['', '', '']",박유미 (대표교수),Y,15 (15),1,수강신청제한 ®
2467,전선,음악대학,피아노과,1학년,M2183.000100,045,선택실기,1-0-2,"['', '', '']",여기영 (대표교수),Y,15 (15),3,수강신청제한 ®
2468,전선,음악대학,피아노과,1학년,M2183.000100,046,선택실기,1-0-2,"['', '', '']",송유진 (대표교수),Y,15 (15),5,수강신청제한 ®
2469,전선,음악대학,피아노과,1학년,M2183.000100,047,선택실기,1-0-2,"['', '', '']",이시현 (대표교수),Y,15 (15),2,수강신청제한 ®
2470,전선,음악대학,관현악과,1학년,M2183.000100,060,선택실기,1-0-2,"['', '', '']",강윤지 (대표교수),Y,6 (6),2,®
2471,전선,음악대학,관현악과,1학년,M2183.000100,061,선택실기,1-0-2,"['', '', '']",이수민 (대표교수),Y,6 (6),5,®
2472,전선,음악대학,관현악과,1학년,M2183.000100,062,선택실기,1-0-2,"['', '', '']",홍진선 (대표교수),Y,6 (6),1,®
2473,전선,음악대학,관현악과,1학년,M2183.000100,063,선택실기,1-0-2,"['', '', '']",김소연 (대표교수),Y,6 (6),3,®
2474,전선,음악대학,관현악과,1학년,M2183.000100,064,선택실기,1-0-2,"['', '', '']",임창호 (대표교수),Y,6 (6),3,®
2475,전선,음악대학,관현악과,1학년,M2183.000100,065,선택실기,1-0-2,"['', '', '']",전재성 (대표교수),Y,6 (6),2,®
2476,전선,음악대학,관현악과(관현악전공),1학년,M2183.000100,070,선택실기,1-0-2,"['', '', '']",김태영 (대표교수),Y,9 (9),2,®
2477,전선,음악대학,관현악과(관현악전공),1학년,M2183.000100,071,선택실기,1-0-2,"['', '', '']",송연화 (대표교수),Y,9 (9),4,®
2478,전선,음악대학,음악과(작곡·지휘전공),1학년,M2183.000500,001,뉴뮤직 프로덕션 랩,3-2-2,"['금(15:00~16:50)', '이론', '53-218', '금(17:00~17:50)', '실습', '53-218']",이신우 (대표교수),Y,30 (30),17,
2479,전필,음악대학,음악과(작곡·지휘전공),2학년,M2183.000700,001,작곡 콜로키움,3-0-6,"['', '', '']",김규동 (대표교수),Y,20 (20),1,
2480,전필,음악대학,음악과(피아노전공),0학년,M2183.001000,001,건반악기의 역사주의 연주 실제 1,3-3-0,"['목(15:00~17:50)', '이론', '49-123(무선랜제공)']",김재연 (대표교수),Y,20 (20),9,
2481,전선,음악대학,성악과,2학년,M2183.002100,001,무대동작기법 1,2-1-2,"['화(10:00~11:50)', '이론', '49-123(무선랜제공)']",신혜진 (대표교수),Y,30 (30),14,®
2482,전필,음악대학,작곡과,1학년,M2183.003200,001,지휘자를 위한 피아노,1-0-2,"['', '', '']",문지영 (대표교수),Y,18 (18),8,"금요일 11-17시, 49동 316호  *수강취소 불허"
2483,전선,음악대학,음악학과,1학년,M2183.003400,001," 스튜디오 뮤직 메이킹 (로직, 거라지밴드) 입문 ",2-1-2,"['월(15:00~15:50)', '이론', '220-413(무선랜제공)', '월(16:00~17:50)', '실습', '220-413(무선랜제공)']",이지수 (대표교수),Y,10 (10),9,
2484,전선,음악대학,음악학과,1학년,M2183.003600,001," 스튜디오 뮤직 메이킹 (로직, 사운드 디자인) 입문 ",2-1-2,"['금(13:00~15:50)', '이론', '220-413(무선랜제공)']",오석빈 (대표교수),Y,15 (15),14,
2485,전선,음악대학,국악과,1학년,M2183.003900,001,정악합주1,1-0-2,"['화(15:00~16:50)', '실습', '49-123(무선랜제공)']",노은아 (대표교수),Y,35 (35),21,®
2486,전선,음악대학,국악과,1학년,M2183.004700,001,국악실내악1,1-0-2,"['수(13:00~14:50)', '이론', '49-114(무선랜제공)']",허윤정 (대표교수),Y,40 (40),21,
2487,전선,음악대학,국악과,2학년,M2183.004900,001,국악분석,2-2-0,"['수(10:00~11:50)', '이론', '53-219']",최지연 (대표교수),Y,40 (40),37,®
2488,전선,음악대학,음악과(이론·음악학전공),0학년,M2183.006200,002,음악분석이론연구,3-3-0,"['금(14:00~16:50)', '이론', '220-415(무선랜제공)']",권유희 (대표교수),Y,15 (15),5,
2489,전선,음악대학,음악과(이론·음악학전공),0학년,M2183.006500,001,현대음악미학연구,3-3-0,"['화(14:00~16:50)', '이론', '220-417(무선랜제공)']",오희숙 (대표교수),Y,20 (20),10,
2490,전선,음악대학,음악과(이론·음악학전공),0학년,M2183.007100,001,고전주의음악사,3-3-0,"['수(10:00~12:50)', '이론', '220-415(무선랜제공)']",박윤경 (대표교수),Y,15 (15),3,
2491,전선,음악대학,음악과(이론·음악학전공),0학년,M2183.007200,001,음악신경과학연구,3-3-0,"['목(10:00~12:50)', '이론', '220-417(무선랜제공)']",박정미 (대표교수),Y,15 (15),10,
2492,전선,음악대학,음악과(이론·음악학전공),0학년,M2183.007300,001,대중음악의 역사,3-3-0,"['화(10:00~12:50)', '이론', '53-320']",민은기 (대표교수),Y,15 (15),10,
2493,전선,음악대학,국악과,1학년,M2183.007400,001,공연제작워크숍,2-0-4,"['월(17:00~18:50)', '이론', '220-417(무선랜제공)']",이율 (대표교수),Y,20 (20),18,
2494,전선,음악대학,국악과,3학년,M2183.007500,001,즉흥음악실습,1-0-2,"['목(13:00~14:50)', '이론', '49-125(무선랜제공)']",허윤정 (대표교수),Y,30 (30),8,
2495,전선,음악대학,국악과,3학년,M2183.007600,001,연주사회공헌,1-0-2,"['수(18:30~20:20)', '이론', '220-431(무선랜제공)']",김승근 (대표교수),Y,15 (15),14,
2496,전선,음악대학,국악과,1학년,M2183.007700,001,창작국악실습,1-0-2,"['', '', '']",성예람 (대표교수),Y,20 (20),2,®
2497,전선,음악대학,음악과(국악전공),1학년,M2183.007800,003,해외현장학습,2-1-2,"['', '', '']",서수현 (대표교수),Y,15 (15),10,
2498,전선,음악대학,음악과(국악전공),1학년,M2183.007800,004,해외현장학습,2-1-2,"['', '', '']",김승근 (대표교수),Y,15 (15),18,
2499,전선,음악대학,음악과(국악전공),1학년,M2183.007900,001,공연창작세미나,3-1-4,"['수(10:00~12:50)', '이론', '49-125(무선랜제공)']",박상연 (대표교수),Y,20 (20),12,
2500,전선,음악대학,작곡과,3학년,M2183.008200,001,지휘법,2-2-0,"['화(16:00~17:50)', '이론', '220-427']",김영랑 (대표교수),Y,30 (30),21,®
2501,전선,음악대학,작곡과,2학년,M2183.008500,001,라이브 일렉트로닉 뮤직 1,3-3-0,"['목(11:00~13:50)', '이론', '220-413(무선랜제공)']",임종우 (대표교수),Y,20 (20),7,
2502,전필,음악대학,음악과,2학년,M2183.008700,001,석사졸업연주,1-0-2,"['', '', '']",오희숙 (대표교수),Y,80 (80),13,
2503,일선,사범대학,,1학년,M2184.000500,001,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '11-101(무선랜제공)']",곽덕주 (대표교수),Y,28 (28),6,®사범대학 신입생 1학년 외 수강불가
2504,일선,사범대학,,1학년,M2184.000500,002,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '11-109(무선랜제공)']",신종호 (대표교수),Y,28 (28),9,®사범대학 신입생 1학년 외 수강불가
2505,일선,사범대학,,1학년,M2184.000500,003,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '11-106(무선랜제공)']",이시내 (대표교수),Y,28 (28),8,®사범대학 신입생 1학년 외 수강불가
2506,일선,사범대학,,1학년,M2184.000500,004,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '11-107(무선랜제공)']",박형준 (대표교수),Y,28 (28),10,®사범대학 신입생 1학년 외 수강불가
2507,일선,사범대학,,1학년,M2184.000500,005,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '11-110(무선랜제공)']",김성현 (대표교수),Y,28 (28),9,®사범대학 신입생 1학년 외 수강불가
2508,일선,사범대학,,1학년,M2184.000500,006,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '12-410(무선랜제공)']",김민성 (대표교수),Y,28 (28),10,®사범대학 신입생 1학년 외 수강불가
2509,일선,사범대학,,1학년,M2184.000500,007,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '9-102(무선랜제공)']",김형렬 (대표교수),Y,28 (28),8,®사범대학 신입생 1학년 외 수강불가
2510,일선,사범대학,,1학년,M2184.000500,008,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '9-103(무선랜제공)']",유연주 (대표교수),Y,28 (28),9,®사범대학 신입생 1학년 외 수강불가
2511,일선,사범대학,,1학년,M2184.000500,009,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '9-104(무선랜제공)']",심지민 (대표교수),Y,28 (28),3,®사범대학 신입생 1학년 외 수강불가
2512,일선,사범대학,,1학년,M2184.000500,010,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '9-105(무선랜제공)']",조두성 (대표교수),Y,28 (28),11,®사범대학 신입생 1학년 외 수강불가
2513,일선,사범대학,,1학년,M2184.000500,011,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '9-113(무선랜제공)']",류동현 (대표교수),Y,28 (28),11,®사범대학 신입생 1학년 외 수강불가
2514,일선,사범대학,,1학년,M2184.000500,012,경험과 성장,1-0-2,"['목(18:00~19:50)', '실습', '9-115(무선랜제공)']",OSULLIVAN DAVID MICHAEL (대표교수),Y,28 (28),9,®사범대학 신입생 1학년 외 수강불가
2515,전선,사범대학,교육학과,0학년,M2184.000700,001,교육통계분석론,3-3-0,"['', '', '']",이진실 (대표교수),Y,20 (20),17,®ⓒ
2516,전선,간호대학,간호학과,2학년,M2186.001800,001,아동안전과 간호,3-3-0,"['목(13:00~15:50)', '이론', '#12-401']",채선미 (대표교수),Y,50 (50),23,®
2517,전선,간호대학,간호학과,4학년,M2186.001900,001,정밀의료시대의 간호,2-2-0,"['금(13:00~14:50)', '이론', '#12-517']",김현의 (대표교수),Y,50 (50),4,
2518,전선,간호대학,간호학과,1학년,M2186.002100,001,인간중심케어와 공유의사결정,3-3-0,"['수(09:00~11:50)', '이론', '#12-518']",Heeseung Choi (대표교수),Y,25 (25),10,ⓔ
2519,전선,간호대학,간호학과,0학년,M2186.002200,001,정량뇌파 및 생체신호분석의 이해,3-1-4,"['화(19:00~21:50)', '이론', '#12-502']",강승완 (대표교수),Y,20 (20),19,
2520,전선,간호대학,간호학과,0학년,M2186.002300,001,원격간호와 디지털헬스케어,3-3-0,"['화(13:00~15:50)', '이론', '#12-401']",우경미 (대표교수),Y,25 (25),21,
2521,전선,치과대학,치의과학과,0학년,M2188.001900,001,조직공학 재생의학 신소재 상용화 총론,3-3-0,"['수(16:00~18:50)', '이론', '#22-313']",박윤정 (대표교수),Y,30 (30),4,
2522,전선,치과대학,치의과학과,0학년,M2188.002400,001,국제구강보건동향 분석과 적용,3-3-0,"['수(13:00~15:50)', '이론', ' ']",이혜원 (대표교수),Y,5 (5),4,ⓔ
2523,전선,치과대학,치의과학과,0학년,M2188.002800,001,생명정보학 이론 및 실습,3-2-2,"['화(15:00~17:50)', '이론', '86-101']",김필종 (대표교수),Y,10 (10),10,
2524,전필,치의학대학원,치의학과(치의학학사과정),1학년,M2189.000100,001,치의학신입생세미나,3-3-0,"['월(09:30~10:45)', '이론', '43-1-102(무선랜제공)', '수(09:30~10:45)', '이론', '43-1-102(무선랜제공)']",임정준 (대표교수),Y,10 (10),10,
2525,전필,치의학대학원,치의학과(치의학학사과정),1학년,M2189.000100,002,치의학신입생세미나,3-3-0,"['월(09:30~10:45)', '이론', '43-1-102(무선랜제공)', '수(09:30~10:45)', '이론', '43-1-102(무선랜제공)']",이혜원 (대표교수),,10 (10),9,
2526,전필,치의학대학원,치의학과(치의학학사과정),1학년,M2189.000100,003,치의학신입생세미나,3-3-0,"['월(09:30~10:45)', '이론', '43-1-102(무선랜제공)', '수(09:30~10:45)', '이론', '43-1-102(무선랜제공)']",김가형 (대표교수),,10 (10),4,
2527,전필,치의학대학원,치의학과(치의학학사과정),1학년,M2189.000100,004,치의학신입생세미나,3-3-0,"['월(09:30~10:45)', '이론', '43-1-102(무선랜제공)', '수(09:30~10:45)', '이론', '43-1-102(무선랜제공)']",이윤정 (대표교수),,10 (10),10,
2528,전필,치의학대학원,치의학과(치의학학사과정),1학년,M2189.000100,005,치의학신입생세미나,3-3-0,"['월(09:30~10:45)', '이론', '43-1-102(무선랜제공)', '수(09:30~10:45)', '이론', '43-1-102(무선랜제공)']",김은정 (대표교수),,10 (10),9,
2529,전선,치의학대학원,치의학과(치의학학사과정),2학년,M2189.000400,001,과학과 윤리,3-3-0,"['화(13:00~15:50)', '이론', '43-1-102(무선랜제공)']",한동헌 (대표교수),Y,45 (45),2,
2530,전선,치의학대학원,치의학과(치의학전공),3학년,M2189.001700,001,치성동통·비치성동통 임상증례기반학습,1-16-0,"['', '', '']",유연지 (대표교수),Y,16 (16),8,
2531,전필,치의학대학원,치의학과(치의학전공),4학년,M2189.001800,001,치과의사를 위한 경영학의 이해,1-16-0,"['', '', '']",김홍기 (대표교수),Y,100 (100),93,
2532,전필,치의학대학원,치의학과(치의학전공),4학년,M2189.001900,001,고급 지역사회 치의학,1-16-0,"['', '', '']",진보형 (대표교수),Y,100 (100),93,
2533,전선,치의학대학원,치의학과(치의학전공),3학년,M2189.002100,001,고정성 보철학에서의 신기술,1-16-0,"['', '', '']",윤형인 (대표교수),Y,15 (15),17,
2534,전필,치의학대학원,치의학과(치의학전공),4학년,M2189.002800,001,구강악안면외과학2,1-16-0,"['', '', '']",명훈 (대표교수),Y,100 (100),93,
2535,전필,치의학대학원,치의학과(치의학전공),3학년,M2189.002900,001,구강악안면외과학 실습1,1-0-48,"['', '', '']",명훈 (대표교수),,100 (100),91,
2536,전필,치의학대학원,치의학과(치의학전공),4학년,M2189.003000,001,구강악안면외과학 실습 3,2-0-96,"['', '', '']",명훈 (대표교수),,100 (100),93,
2537,전필,치의학대학원,치의학과,1학년,M2189.003500,001,치의학도의 미래설계,1-15-0,"['', '', '']",김필종 (대표교수),Y,100 (100),78,
2538,전필,치의학대학원,치의학과(치의학전공),1학년,M2189.003600,001,생명현상과 인체의 이해 1,2-38-0,"['', '', '']",조재진 (대표교수),Y,100 (100),79,
2539,전필,치의학대학원,치의학과(치의학전공),1학년,M2189.003700,001,생명현상과 인체의 이해 2,2-29-12,"['', '', '']",김성진 (대표교수),Y,100 (100),79,
2540,전필,치의학대학원,치의학과(치의학전공),1학년,M2189.003800,001,생명현상과 인체의 이해 3,1-12-7,"['', '', '']",정지훈 (대표교수),Y,100 (100),79,
2541,전필,치의학대학원,치의학과(치의학전공),3학년,M2189.003900,001,임상증례 기반 학습,1-7-21,"['', '', '']",길윤민 (대표교수),Y,100 (100),91,
2542,전필,치의학대학원,치의학과(치의학전공),4학년,M2189.004000,001,임상 포트폴리오의 적용,1-0-96,"['', '', '']",박신영 (대표교수),Y,100 (100),93,
